"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Cable Tray Fittings","","","M_Channel Reducer","[3480096]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Reducer","[3480983]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Reducer","[3554066]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Reducer","[3567396]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3457880]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3457891]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3457896]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3491344]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3494976]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3494985]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3495865]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3495867]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3499420]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3500365]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3501640]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3504051]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3509905]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3512936]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3512996]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3515297]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3527811]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3533107]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3533754]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3535279]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3535360]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3539965]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3540377]","","","","","","","",""
"Cable Tray Fittings","","","M_Channel Horizontal Bend","[3540384]","","","","","","","",""
