Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8790523],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8790525],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8790527],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802443],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802455],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802543],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802547],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802740],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802742],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802751],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802753],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802757],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802762],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9335874],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9335877],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336580],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336583],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336598],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336599],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336602],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336619],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336620],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336623],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336689],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336690],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336693],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336707],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336708],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336709],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336712],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336726],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336727],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336728],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336731],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336745],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336746],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9336750],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9604953],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9604956],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605005],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605006],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605031],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605032],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605036],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605050],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605051],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605055],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605073],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605074],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605075],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605078],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605094],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605095],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605096],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605099],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605114],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605115],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605118],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605135],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605136],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"2"",PS26_M_AC_HANGER""",[9605139],,Pipe Hanger-Padded,,"2"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER-T2,"3"",PS26_M_AC_HANGER-T2""",[9337589],,Pipe Hanger-Padded,,"3"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER-T2,"3"",PS26_M_AC_HANGER-T2""",[9337595],,Pipe Hanger-Padded,,"3"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER-T2,"3"",PS26_M_AC_HANGER-T2""",[9337670],,Pipe Hanger-Padded,,"3"","",<By Category>""",,,
Generic Models,SHDB_Wall Opening_Square (A-L3),800x800,SHDB_Wall Opening_Square (A-L3),,,,,800x800,,<By Category>
Generic Models,SHDB_Wall Opening_Round (CL1),Ø80,SHDB_Wall Opening_Round (CL1),,,,,Ø80,,<By Category>
Generic Models,SHDB_Wall Opening_Round (CL1),Ø40,SHDB_Wall Opening_Round (CL1),,,,,Ø40,,<By Category>
Generic Models,SHDB_Wall Opening_Round (CL1),Ø100,SHDB_Wall Opening_Round (CL1),,,,,Ø100,,<By Category>
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802746],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802747],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802748],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802749],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802750],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802752],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
Generic Models,PS26_M_AC_HANGER,"1.5"",PS26_M_AC_HANGER""",[8802759],,Pipe Hanger-Padded,,"1.5"","",<By Category>""",,,
