Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Pipes,Pipe Types,SR-Pipes-SoilWaste-HDDI_Underground,Pipe Types,,,,,SR-Pipes-SoilWaste-HDDI_Underground,,Ductile Iron
Pipes,Pipe Types,SR-Pipes-SoilWaste-HDDI_Underground,Pipe Types,,,,,,,Ductile Iron
Pipes,Pipe Types,SR-Pipes-SoilWaste-PVC_Socket,Pipe Types,,,,,SR-Pipes-SoilWaste-PVC_Socket,,UPVC
Pipes,Pipe Types,SR-Pipes-SoilWaste-PVC_Socket,Pipe Types,,,,,,,UPVC
Pipes,Pipe Types,SR-Pipes-ColdWater_100D-65D,Pipe Types,,,,,SR-Pipes-ColdWater_100D-65D,,PPR
Pipes,Pipe Types,SR-Pipes-ColdWater_100D-65D,Pipe Types,,,,,,,PPR
Pipes,Pipe Types,SR-Pipes-ColdWater_32D-20D,Pipe Types,,,,,SR-Pipes-ColdWater_32D-20D,,PEX
Pipes,Pipe Types,SR-Pipes-ColdWater_32D-20D,Pipe Types,,,,,,,PEX
Pipes,Pipe Types,SR-Pipes-ColdWater -DI_Flange,Pipe Types,,,,,SR-Pipes-ColdWater -DI_Flange,,Ductile Iron
Pipes,Pipe Types,SR-Pipes-ColdWater -DI_Flange,Pipe Types,,,,,,,Ductile Iron
Pipes,Pipe Types,SR-Pipes-SoilWaste-HDDI_Underground 2,Pipe Types,,,,,SR-Pipes-SoilWaste-HDDI_Underground 2,,Ductile Iron
Pipes,Pipe Types,SR-Pipes-SoilWaste-HDDI_Underground 2,Pipe Types,,,,,,,Ductile Iron
Plumbing Fixtures,SITE-ISCB-700W*750D,IC Type 01B,SITE-ISCB-700W*750D,,,Inspection Chamber,,IC Type 01B,,Precast Concrete
Plumbing Fixtures,SITE-ISCB-700W*750D,IC Type 01A,SITE-ISCB-700W*750D,,,Inspection Chamber,,IC Type 01A,,Precast Concrete
Plumbing Fixtures,SITE-ISCB-700W*750D,IC Type 01,SITE-ISCB-700W*750D,,,Inspection Chamber,,IC Type 01,,Precast Concrete
Plumbing Fixtures,SITE-ISCB-700W*750D,IC Type 1,SITE-ISCB-700W*750D,,,Inspection Chamber,,IC Type 1,,Precast Concrete
Plumbing Fixtures,SITE-ISCB-700W*750D,WS Type 02B,SITE-ISCB-700W*750D,,,Inspection Chamber,,WS Type 02B,,Precast Concrete
Plumbing Fixtures,SITE-ISCB-700W*750D,WS Type 02A,SITE-ISCB-700W*750D,,,Inspection Chamber,,WS Type 02A,,Precast Concrete
Plumbing Fixtures,SITE-ISCB-700W*750D,IC Type 13,SITE-ISCB-700W*750D,,,Inspection Chamber,,IC Type 13,,Precast Concrete
Plumbing Fixtures,SITE-SDRN-700W*750D,IC Type 11(MH),SITE-SDRN-700W*750D,,,Inspection Chamber,,IC Type 11(MH),,Precast Concrete
Plumbing Fixtures,SITE-SDRN-700W*750D,IC Type 40(MH),SITE-SDRN-700W*750D,,,Inspection Chamber,,IC Type 40(MH),,Precast Concrete
Plumbing Fixtures,SITE-SDRN-700W*750D,IC Type 20(MH),SITE-SDRN-700W*750D,,,Inspection Chamber,,IC Type 20(MH),,Precast Concrete
Plumbing Fixtures,SITE-SDRN-700W*750D,IC Type 03(MH),SITE-SDRN-700W*750D,,,Inspection Chamber,,IC Type 03(MH),,Precast Concrete
Plumbing Fixtures,PF-TAPW-LVP_3.8L/min,Loose Key Tap,PF-TAPW-LVP_3.8L/min,,,Bib Tap,,Loose Key Tap,,Brass Chrome
Plumbing Fixtures,PF-TAPW-LVP_3.8L/min,Loose Key Tap,PF-TAPW-LVP_3.8L/min,,,Bib Tap,,Loose Key Tap,,<By Category>
Plumbing Fixtures,SITE-SDRN-350W*750D,IC Type 40(MH),SITE-SDRN-350W*750D,,,Inspection Chamber,,IC Type 40(MH),,Precast Concrete
Plumbing Fixtures,SITE-SDRN-350W*750D,IC Type 20(MH),SITE-SDRN-350W*750D,,,Inspection Chamber,,IC Type 20(MH),,Precast Concrete
Plumbing Fixtures,Vent Cowl,Vent Cowl,Vent Cowl,,,Vent Cowl,,Vent Cowl,,Plastic
Plumbing Fixtures,SE-GSEI-120W*288H,Double Jumbo Roll Paper Holder,SE-GSEI-120W*288H,,,Double Jumbo Roll Paper Holder,,Double Jumbo Roll Paper Holder,,ABS White
Plumbing Fixtures,PF-WCS-FMD_635L*370W*765H,Pedestal Water Closet,PF-WCS-FMD_635L*370W*765H,,,Water Closet,,Pedestal Water Closet,,Vitreous China
Plumbing Fixtures,SE-DRYER-300L*220W*687H,Hand Dryer,SE-DRYER-300L*220W*687H,E1090900,Other Equipment,Wall Mounted Sensor Hand Dryer,,Hand Dryer,,ABS White
Plumbing Fixtures,PF-BBS-HHB_4L/min,Bidet Spray,PF-BBS-HHB_4L/min,,,Bidet Spray,,Bidet Spray,,Plastic Chrome
Plumbing Fixtures,SE-GSEI-105W*375H,Paper Towel Dispenser,SE-GSEI-105W*375H,E2020200,Furniture & Accessories,Wall Mounted Paper Towel Dispenser,,Paper Towel Dispenser,,ABS White
Plumbing Fixtures,PF-URNL-WHB,350L*330W*540H,PF-URNL-WHB,D2010210,Urinals - Single,"Commercial Washout High Efficiency Urinal, 0.5 GPF - ADA",,350L*330W*540H,,Vitreous China
Plumbing Fixtures,1M X 1M Plinth,PH MONITORING PLINTH(1X1),1M X 1M Plinth,,,,,PH MONITORING PLINTH(1X1),,<By Category>
Plumbing Fixtures,Gully Trap,TL_GULLY,Gully Trap,,,,,TL_GULLY,,Stainless Steel
Plumbing Fixtures,PF-BSIN-UMB_550Lx415Wx200H,Undercounter Basin,PF-BSIN-UMB_550Lx415Wx200H  001,,,,,IDA - Lavatory,,<By Category>
Plumbing Fixtures,PF-BSIN-UMB_550Lx415Wx200H,Undercounter Basin,PF-BSIN-UMB_550Lx415Wx200H,,,Wash Basin,,Undercounter Basin,,Vitreous China
Plumbing Fixtures,SE-GSEI-700H,Handicapped Toilet Grab Bar,SE-GSEI-700H,,,Handicapped Toilet Grab Bar,,Handicapped Toilet Grab Bar,,Stainless Steel
