Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Specialty Equipment,,,Bolt assembly 5890,,,,,,,
Specialty Equipment,,,Bolt assembly 5898,,,,,,,
Specialty Equipment,,,Bolt assembly 5909,,,,,,,
Specialty Equipment,,,Bolt assembly 5917,,,,,,,
Specialty Equipment,,,Bolt assembly 5925,,,,,,,
Specialty Equipment,,,Bolt assembly 5933,,,,,,,
Specialty Equipment,,,Bolt assembly 5941,,,,,,,
Specialty Equipment,,,Bolt assembly 5949,,,,,,,
Specialty Equipment,,,Bolt assembly 5982,,,,,,,
Specialty Equipment,,,NUT 5994,,,,,,,
Specialty Equipment,,,NUT 6024,,,,,,,
Specialty Equipment,,,NUT 6051,,,,,,,
Specialty Equipment,,,NUT 6071,,,,,,,
Specialty Equipment,,,NUT 6182,,,,,,,
Specialty Equipment,,,NUT 6212,,,,,,,
Specialty Equipment,,,NUT 6239,,,,,,,
Specialty Equipment,,,NUT 6259,,,,,,,
Specialty Equipment,,,Bolt assembly 6334,,,,,,,
Specialty Equipment,,,NUT 6342,,,,,,,
Specialty Equipment,,,NUT 6366,,,,,,,
Specialty Equipment,,,NUT 6390,,,,,,,
Specialty Equipment,,,NUT 6404,,,,,,,
Specialty Equipment,,,NUT 6468,,,,,,,
Specialty Equipment,,,NUT 6494,,,,,,,
Specialty Equipment,,,NUT 6518,,,,,,,
Specialty Equipment,,,NUT 6534,,,,,,,
Specialty Equipment,,,Bolt assembly 6605,,,,,,,
Specialty Equipment,,,NUT 6613,,,,,,,
Specialty Equipment,,,NUT 6637,,,,,,,
Specialty Equipment,,,NUT 6661,,,,,,,
Specialty Equipment,,,NUT 6675,,,,,,,
Specialty Equipment,,,NUT 6754,,,,,,,
Specialty Equipment,,,NUT 6778,,,,,,,
Specialty Equipment,,,NUT 6802,,,,,,,
Specialty Equipment,,,NUT 6816,,,,,,,
Specialty Equipment,,,Bolt assembly 6880,,,,,,,
Specialty Equipment,,,NUT 6888,,,,,,,
Specialty Equipment,,,NUT 6910,,,,,,,
Specialty Equipment,,,NUT 6934,,,,,,,
Specialty Equipment,,,NUT 6948,,,,,,,
Specialty Equipment,,,NUT 7011,,,,,,,
Specialty Equipment,,,NUT 7035,,,,,,,
Specialty Equipment,,,NUT 7059,,,,,,,
Specialty Equipment,,,NUT 7073,,,,,,,
Specialty Equipment,,,Bolt assembly 7143,,,,,,,
Specialty Equipment,,,Bolt assembly 7194,,,,,,,
Specialty Equipment,,,Bolt assembly 7245,,,,,,,
Specialty Equipment,,,Bolt assembly 7368,,,,,,,
Specialty Equipment,,,Bolt assembly 7415,,,,,,,
Specialty Equipment,,,Bolt assembly 7459,,,,,,,
Specialty Equipment,,,Bolt assembly 7503,,,,,,,
Specialty Equipment,,,Bolt assembly 7546,,,,,,,
Specialty Equipment,,,Bolt assembly 7601,,,,,,,
Specialty Equipment,,,Bolt assembly 7624,,,,,,,
Specialty Equipment,,,Bolt assembly 8045,,,,,,,
Specialty Equipment,,,Bolt assembly 8102,,,,,,,
Specialty Equipment,,,Bolt assembly 8142,,,,,,,
Specialty Equipment,,,Bolt assembly 8201,,,,,,,
Specialty Equipment,,,NUT 8213,,,,,,,
Specialty Equipment,,,NUT 8244,,,,,,,
Specialty Equipment,,,NUT 8320,,,,,,,
Specialty Equipment,,,NUT 8344,,,,,,,
Specialty Equipment,,,NUT 8420,,,,,,,
Specialty Equipment,,,NUT 8444,,,,,,,
Specialty Equipment,,,NUT 8515,,,,,,,
Specialty Equipment,,,NUT 8545,,,,,,,
Specialty Equipment,,,NUT 8615,,,,,,,
Specialty Equipment,,,NUT 8645,,,,,,,
Specialty Equipment,,,Bolt assembly 8719,,,,,,,
Specialty Equipment,,,NUT 8727,,,,,,,
Specialty Equipment,,,NUT 8753,,,,,,,
Specialty Equipment,,,Bolt assembly 8823,,,,,,,
Specialty Equipment,,,NUT 8831,,,,,,,
Specialty Equipment,,,NUT 8855,,,,,,,
Specialty Equipment,,,NUT 8924,,,,,,,
Specialty Equipment,,,NUT 8948,,,,,,,
Specialty Equipment,,,NUT 9013,,,,,,,
Specialty Equipment,,,NUT 9037,,,,,,,
Specialty Equipment,,,NUT 9098,,,,,,,
Specialty Equipment,,,NUT 9122,,,,,,,
Specialty Equipment,,,Bolt assembly 9227,,,,,,,
Specialty Equipment,,,NUT 9239,,,,,,,
Specialty Equipment,,,NUT 9275,,,,,,,
Specialty Equipment,,,Bolt assembly 9358,,,,,,,
Specialty Equipment,,,NUT 9366,,,,,,,
Specialty Equipment,,,NUT 9390,,,,,,,
Specialty Equipment,,,Bolt assembly 9454,,,,,,,
Specialty Equipment,,,NUT 9464,,,,,,,
Specialty Equipment,,,NUT 9489,,,,,,,
Specialty Equipment,,,Bolt assembly 9548,,,,,,,
Specialty Equipment,,,NUT 9556,,,,,,,
Specialty Equipment,,,NUT 9580,,,,,,,
Specialty Equipment,,,NUT 9650,,,,,,,
Specialty Equipment,,,NUT 9674,,,,,,,
Specialty Equipment,,,NUT 9743,,,,,,,
Specialty Equipment,,,NUT 9769,,,,,,,
Specialty Equipment,,,Bolt assembly 9828,,,,,,,
Specialty Equipment,,,NUT 9836,,,,,,,
Specialty Equipment,,,NUT 9858,,,,,,,
Specialty Equipment,,,Bolt assembly 9912,,,,,,,
Specialty Equipment,,,NUT 9920,,,,,,,
Specialty Equipment,,,NUT 9944,,,,,,,
Specialty Equipment,,,Bolt assembly 10046,,,,,,,
Specialty Equipment,,,Bolt assembly 10106,,,,,,,
Specialty Equipment,,,NUT 10127,,,,,,,
