Family,SubFamily,ObjectGroup,ObjectName,Assembly Code,Assembly Description,Description,Type Comments,Type Name,Structural Material,Material
Walls,Basic Wall,TS_150mm Thk. PC Non-Structural Wall,Basic Wall,,,WALL : 150mm Thk. Precast Non-Structural Wall,(BS 3.2) Precast Concrete Wall with Skim Coat,TS_150mm Thk. PC Non-Structural Wall,TS_PC Wall,
Walls,Basic Wall,TS_150mm Thk. RC Non-Structural Wall (CIS),Basic Wall,,,WALL : 150mm Thk. RC Non-Structural Wall,,TS_150mm Thk. RC Non-Structural Wall (CIS),TS_RC Wall,
Walls,Basic Wall,TS_150mm Thk. PC Non-Structural Wall (FRS 2hr),Basic Wall,,,WALL : 150mm Thk. Precast Non-Structural Wall with 2hr Fire Rating,,TS_150mm Thk. PC Non-Structural Wall (FRS 2hr),TS_PC Wall (w/ FR),
Walls,Basic Wall,TS_150mm Thk. LW Concrete Wall (FRS 2hr),Basic Wall,,,WALL : 150mm Thk. Lightweight Precast Concrete Wall with 2hr Fire Rating,,TS_150mm Thk. LW Concrete Wall (FRS 2hr),TS_LW Wall (w/ FR),
Walls,Basic Wall,TS_150mm Thk. PC Structural Wall (Hanger),Basic Wall,,,WALL : 150mm Thk. PC Structural Hanger Wall,"(BS 3.3) Precast Concrete Wall with Plastering, Tile/Stone Finishes",TS_150mm Thk. PC Structural Wall (Hanger),TS_PC Hanger Wall,
Walls,Basic Wall,TS_300mm Thk. RC Structural Wall (CIS),Basic Wall,,,WALL : 300mm Thk. RC Structural Wall,,TS_300mm Thk. RC Structural Wall (CIS),TS_RC Core Wall,
Walls,Basic Wall,TS_200mm Thk. LW Concrete Wall (FRS 2hr),Basic Wall,,,WALL : 200mm Thk. Lightweight Precast Concrete Wall with 2HR Fire Rating,,TS_200mm Thk. LW Concrete Wall (FRS 2hr),TS_LW Wall (w/ FR),
Walls,Basic Wall,TS_150mm Thk. PC Parapet Wall (PP2-2),Basic Wall,,,WALL : 250mm Thk. Precast Parapet Wall (PP1),(BS 3.2) Precast Concrete Wall with Skim Coat,TS_150mm Thk. PC Parapet Wall (PP2-2),TS_PC Parapet (120/150/250),
Walls,Basic Wall,TS_150mm Thk. RC Planter Wall,Basic Wall,,,WALL : 150mm Thk. RC Planter Wall,,TS_150mm Thk. RC Planter Wall,TS_PW,
Walls,Basic Wall,TS_75mm Thk. PC Non-Structural Wall (FRS 2hr),Basic Wall,,,WALL : 150mm Thk. Precast Non-Structural Wall with 2hr Fire Rating,,TS_75mm Thk. PC Non-Structural Wall (FRS 2hr),TS_PC Wall (w/ FR),
Walls,Basic Wall,TS_200mm Thk. RC Non-Structural Wall (CIS),Basic Wall,,,WALL : 200mm Thk. RC Non-Structural Wall,,TS_200mm Thk. RC Non-Structural Wall (CIS),TS_RC Wall,
Walls,Basic Wall,TS_300mm Thk. ESS Wall (EW1),Basic Wall,,,WALL : 300mm Thk. RC ESS Wall,,TS_300mm Thk. ESS Wall (EW1),TS_RC Core Wall,
Walls,Basic Wall,TS_200mm Thk. RC Kerb Wall,Basic Wall,,,WALL : 200mm Thk. RC Kerb Wall,"(BS 3.3) Precast Concrete Wall with Plastering, Tile/Stone Finishes",TS_200mm Thk. RC Kerb Wall,TS_RC Kerb Wall,
Walls,Basic Wall,TS_75mm Thk. LW Concrete Wall,Basic Wall,,,WALL : 100mm Thk. Lightweight Precast Concrete Wall with 2hr Fire Rating,,TS_75mm Thk. LW Concrete Wall,TS_LW Wall (w/ FRS),
Walls,Basic Wall,TS_200mm Thk. RC Planter Wall (with PW),Basic Wall,,,WALL : 200mm Thk. RC Planter Wall,,TS_200mm Thk. RC Planter Wall (with PW),TS_RC Planter Wall,
Walls,Basic Wall,TS_200mm Thk. RC Structural Wall (CIS),Basic Wall,,,WALL : 200mm Thk. RC Structural Wall,,TS_200mm Thk. RC Structural Wall (CIS),TS_RC Core Wall,
Walls,Basic Wall,TS_150mm Thk. LW Concrete Wall (STC 55),Basic Wall,,,WALL : Lightweight Precast Concrete Wall with STC 55,,TS_150mm Thk. LW Concrete Wall (STC 55),TS_LW Wall (STC 55),
Walls,Basic Wall,TS_600mm Thk. RC Structural Wall (Stump),Basic Wall,,,WALL : 600mm Thk. RC Wall Stump,,TS_600mm Thk. RC Structural Wall (Stump),TS_RC Stump,
Walls,Basic Wall,TS_400mm Thk. RC Structural Wall (CIS),Basic Wall,,,WALL : 400mm Thk. RC Structural Wall,,TS_400mm Thk. RC Structural Wall (CIS),TS_RC Core Wall,
Walls,Basic Wall,TS_150mm Thk. PC Parapet Wall (PP2-1),Basic Wall,,,WALL : 150mm Thk. Preacst Parapet Wall,(BS 3.2) Precast Concrete Wall with Skim Coat,TS_150mm Thk. PC Parapet Wall (PP2-1),TS_PC Parapet (120/150/250),
Walls,Basic Wall,TS_150mm Thk. PC Parapet Wall (with Coping),Basic Wall,,,WALL : 150mm Thk. PC Parapet Wall with Coping,(BS 5.2) Cast In-Situ Reinforced Concrete Wall with Skim Coat,TS_150mm Thk. PC Parapet Wall (with Coping),TS_PC Parapet (120/150/250),
Walls,Basic Wall,TS_100mm Thk. PC Parapet Wall,Basic Wall,,,WALL : 100mm Thk. PC Parapet Wall,(BS 3.2) Precast Concrete Wall with Skim Coat,TS_100mm Thk. PC Parapet Wall,TS_PC Parapet (100),
Walls,Basic Wall,TS_15mm Thk. Homogenous Tile,Basic Wall,,,WALL : 15mm Thk. Homogeneous Wall Tiles (300x600),,TS_15mm Thk. Homogenous Tile,TS_Homogenous Tile,
Walls,Basic Wall,TS_100mm Thk. LW Concrete Wall (FRS 2hr),Basic Wall,,,WALL : 100mm Thk. Lightweight Precast Concrete Wall with 2hr Fire Rating,,TS_100mm Thk. LW Concrete Wall (FRS 2hr),TS_LW Wall (w/ FR),
Walls,Basic Wall,TS_300mm Thk. RC Non-Structural Wall (CIS),Basic Wall,,,WALL : 300mm Thk. RC Non-Structural Wall,(BS 5.2) Cast In-Situ Reinforced Concrete Wall with Skim Coat,TS_300mm Thk. RC Non-Structural Wall (CIS),TS_RC Wall,
Walls,Basic Wall,TS_15mm Thk. Homogenous Tile - Cliffstone Ice,Basic Wall,,,WALL : 15mm Thk. Homogeneous Wall Tiles,,TS_15mm Thk. Homogenous Tile - Cliffstone Ice,TS_FT-01(Cliffstone Ice),
Walls,Basic Wall,TS_400mm Thk. PC Structural Wall,Basic Wall,,,WALL : 400mm Thk. PC Structural Wall,,TS_400mm Thk. PC Structural Wall,TS_PC Core Wall,
Walls,Basic Wall,TS_200mm Thk. PC Structural Wall,Basic Wall,,,WALL : 200mm Thk. PC Structural Wall,(BS 3.2) Precast Concrete Wall with Skim Coat,TS_200mm Thk. PC Structural Wall,TS_PC Core Wall,
Walls,Basic Wall,TS_300mm Thk. PC Structural Wall,Basic Wall,,,WALL : 300mm Thk. PC Structural Wall,,TS_300mm Thk. PC Structural Wall,TS_PC Core Wall,
Walls,Basic Wall,TS_500mm Thk. RC Structural Wall (Stump),Basic Wall,,,WALL : 500mm Thk. RC Wall Stump,,TS_500mm Thk. RC Structural Wall (Stump),TS_RC Stump,
Walls,Basic Wall,TS_400mm Thk. RC Structural Wall (Stump),Basic Wall,,,WALL : 400mm Thk. RC Structural Wall Stump,,TS_400mm Thk. RC Structural Wall (Stump),TS_RC Wall,
Walls,Basic Wall,TS_300mm Thk. PC Non-Structural Wall,Basic Wall,,,WALL : 300mm Thk. PC Non-Structural Wall,,TS_300mm Thk. PC Non-Structural Wall,TS_PC Wall,
Walls,Basic Wall,TS_500mm Thk. RC Structural Wall (CIS),Basic Wall,,,WALL : 500mm Thk. RC Structural Wall,,TS_500mm Thk. RC Structural Wall (CIS),TS_RC Core Wall,
Walls,Basic Wall,TS_250mm Thk. PC Parapet Wall (PP1-1),Basic Wall,,,WALL : 250mm Thk. Precast Parapet Wall (PP1),(BS 3.2) Precast Concrete Wall with Skim Coat,TS_250mm Thk. PC Parapet Wall (PP1-1),TS_PC Parapet (120/150/250),
Walls,Basic Wall,TS_250mm Thk. PC Parapet Wall (Ramp),Basic Wall,,,WALL : 250mm Thk. PC Parapet Wall at Ramp,(BS 3.2) Precast Concrete Wall with Skim Coat,TS_250mm Thk. PC Parapet Wall (Ramp),TS_PC Parapet (120/150/250),
Walls,Basic Wall,TS_250mm Thk. RC Non-Structural Wall (CIS),Basic Wall,,,WALL : 250mm Thk. RC Non-Structural Wall,,TS_250mm Thk. RC Non-Structural Wall (CIS),TS_RC Wall,
Walls,Basic Wall,TS_150mm Thk. RC Trench Wall (EW2),Basic Wall,,,WALL : 150mm Thk. RC Trench Wall,"(BS 3.3) Precast Concrete Wall with Plastering, Tile/Stone Finishes",TS_150mm Thk. RC Trench Wall (EW2),TS_RC Wall,
Walls,Basic Wall,TS_75mm Thk. RC Non-Structural Wall (CIS),Basic Wall,,,WALL : 75mm Thk. RC Non-Structural Wall,(BS 5.2) Cast In-Situ Reinforced Concrete Wall with Skim Coat,TS_75mm Thk. RC Non-Structural Wall (CIS),TS_RC Wall,
Walls,Basic Wall,TS_5mm Thk. Skim Coat Finish,Basic Wall,,,WALL : 5mm Thk. Skimcoat Finish,,TS_5mm Thk. Skim Coat Finish,<By Category>,
Walls,Basic Wall,TS_10mm Thk. Skim Coat Finish,Basic Wall,,,WALL : 10mm Thk. Skimcoat Finish,,TS_10mm Thk. Skim Coat Finish,TS_Skim Coat,
Walls,Basic Wall,TS_300mm Thk. Detention Tank Wall,Basic Wall,,,WALL : 300mm Thk. RC Detention Tank Wall,(BS 5.2) Cast In-Situ Reinforced Concrete Wall with Skim Coat,TS_300mm Thk. Detention Tank Wall,TS_RC Wall,
