"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Floors","Floor","Turfing","Floor","[5664193]","","","","","Turfing","<By Category>",""
"Floors","Floor","Turfing","Floor","[5664389]","","","","","Turfing","<By Category>",""
"Floors","Floor","Turfing","Floor","[5664407]","","","","","Turfing","<By Category>",""
"Floors","Floor","Internal Road (Driveway)","Floor","[5664329]","","","","","Internal Road (Driveway)","Driveway",""
"Floors","Floor","Internal Road (Driveway)","Floor","[5670303]","","","","","Internal Road (Driveway)","Driveway",""
"Floors","Floor","Internal Road (Driveway)","Floor","[5888314]","","","","","Internal Road (Driveway)","Driveway",""
"Floors","Floor","Internal Road (Driveway)","Floor","[5888544]","","","","","Internal Road (Driveway)","Driveway",""
"Floors","Floor","Internal Road (Driveway)","Floor","[5893072]","","","","","Internal Road (Driveway)","Driveway",""
"Floors","Floor","JTC_Power Float w/ Waterproofing","Floor","[5664588]","","","","","JTC_Power Float w/ Waterproofing","<By Category>",""
"Floors","Floor","JTC_Power Float w/ Waterproofing","Floor","[5664667]","","","","","JTC_Power Float w/ Waterproofing","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5664604]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5664745]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5664763]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5664805]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5664813]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5673716]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5673738]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5673756]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5673763]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5673771]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5833537]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5834565]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5835665]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x600","Floor","[5836615]","","","","","JTC_Floor Tile_300x600","<By Category>",""
"Floors","Floor","RC Plinth","Floor","[5664650]","","","","","RC Plinth","Concrete - RC Cast In Situ",""
"Floors","Floor","RC Plinth","Floor","[5664657]","","","","","RC Plinth","Concrete - RC Cast In Situ",""
"Floors","Floor","JTC_Concrete Screed_Power Float w/ Waterproofing","Floor","[5664721]","","","","","JTC_Concrete Screed_Power Float w/ Waterproofing","<By Category>",""
"Floors","Floor","JTC_Power Float w/ Epoxy Fin_150mm","Floor","[5664835]","","","","","JTC_Power Float w/ Epoxy Fin_150mm","<By Category>",""
"Floors","Floor","JTC_Power Float w/ Epoxy Fin_150mm","Floor","[5673783]","","","","","JTC_Power Float w/ Epoxy Fin_150mm","<By Category>",""
"Floors","Floor","Footpath (Concrete Screed)","Floor","[5664852]","","","","","Footpath (Concrete Screed)","Concrete - Cast In Situ",""
"Floors","Floor","JTC_Concrete Floor_Power Float Fin","Floor","[5664869]","","","","","JTC_Concrete Floor_Power Float Fin","Concrete - Sand/Cement Screed",""
"Floors","Floor","JTC_Concrete Floor_Power Float Fin","Floor","[5664890]","","","","","JTC_Concrete Floor_Power Float Fin","Concrete - Sand/Cement Screed",""
"Floors","Floor","JTC_Floor Tile_300x300","Floor","[5664876]","","","","","JTC_Floor Tile_300x300","<By Category>",""
"Floors","Floor","JTC_Floor Tile_300x300","Floor","[5664897]","","","","","JTC_Floor Tile_300x300","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5671927]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5672075]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5672197]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5672311]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5674658]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5706477]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5707023]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5726261]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5726331]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5758000]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5766194]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5863185]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[5934889]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_50mm","Floor","[6024018]","","","","","JTC_Power Float Fin_50mm","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5688988]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5689165]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5690023]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5690034]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5690990]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5691054]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5818874]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[5819490]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[6098197]","","","","","Counter Top","<By Category>",""
"Floors","Floor","Counter Top","Floor","[6098561]","","","","","Counter Top","<By Category>",""
"Floors","Floor","RC Kerb_100mm","Floor","[5843213]","","","","","RC Kerb_100mm","Concrete - RC Cast In Situ",""
"Floors","Floor","RC Kerb_100mm","Floor","[5843837]","","","","","RC Kerb_100mm","Concrete - RC Cast In Situ",""
"Floors","Floor","RC Kerb_100mm","Floor","[5844519]","","","","","RC Kerb_100mm","Concrete - RC Cast In Situ",""
"Floors","Floor","RC Kerb_100mm","Floor","[5844568]","","","","","RC Kerb_100mm","Concrete - RC Cast In Situ",""
"Floors","Floor","JTC_Power Float Fin_125mm","Floor","[5903144]","","","","","JTC_Power Float Fin_125mm","<By Category>",""
"Floors","Floor","JTC_Power Float Fin_125mm","Floor","[5904493]","","","","","JTC_Power Float Fin_125mm","<By Category>",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665131]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665132]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665135]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665300]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665301]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665302]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5665305]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5750708]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5750788]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5751138]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Tile Finish","Basic Wall","[5775178]","","","","","External_PC_150mm with Tile Finish","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665133]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665134]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665136]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665137]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665303]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665304]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665306]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665342]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665575]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665576]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665682]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665684]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665687]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665688]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665710]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665711]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665714]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665732]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665815]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665816]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665839]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5665898]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
"Walls","Basic Wall","External_PC_150mm with Skim Coat","Basic Wall","[5666014]","","","","","External_PC_150mm with Skim Coat","Concrete - RC Cast In Situ",""
