"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Plumbing Fixtures","M_Sink - Island - Single","455 mmx455 mm - Private","M_Sink - Island - Single","[5485267]","","","","","455 mmx455 mm - Private","",""
"Plumbing Fixtures","JTC_Bidet Spray2","BS Bidet Spray","JTC_Bidet Spray2","[3733210]","","","Bidet Spray","","BS Bidet Spray","",""
"Plumbing Fixtures","JTC_Bidet Spray2","BS Bidet Spray","JTC_Bidet Spray2","[3733339]","","","Bidet Spray","","BS Bidet Spray","",""
"Plumbing Fixtures","JTC_Bidet Spray2","BS Bidet Spray","JTC_Bidet Spray2","[3733363]","","","Bidet Spray","","BS Bidet Spray","",""
"Plumbing Fixtures","","","Gully Trap","[4138321]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4138545]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4138595]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4138610]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4738323]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4738418]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4776141]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4776198]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4776240]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4807001]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4825211]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4825347]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4825411]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4825440]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4826498]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4827154]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4827189]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap","[4827291]","","","","","","","",""
"Plumbing Fixtures","","","MH","[4920033]","","","","","","","",""
"Plumbing Fixtures","","","MH","[4920684]","","","","","","","",""
"Plumbing Fixtures","","","MH","[4920835]","","","","","","","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5631754]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5635351]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5637495]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5638230]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5639132]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5639357]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5790882]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5791500]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5791709]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5792063]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5792314]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5792978]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5793142]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5793785]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5794255]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5794941]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5795475]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor_Trap Cover","Floor_Trap Cover","Floor_Trap Cover","[5796258]","","","","","Floor_Trap Cover","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5632905]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5634037]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5635264]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5636911]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5637362]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5637457]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5638229]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5638233]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5639130]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5639131]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5639358]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5639359]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5790880]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5790881]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5791501]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5791502]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5791710]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5791711]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5792061]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5792062]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5792312]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5792313]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5792976]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5792977]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5793140]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5793141]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5793783]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5793784]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5794256]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5794257]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5794942]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5794943]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5795476]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5795477]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5796259]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","Floor Waste 150","Floor Waste 75","Floor Waste 150","[5796260]","","","","","Floor Waste 75","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5729884]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5729974]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5729994]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5730357]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5730661]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5730707]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5730793]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5730840]","","","","","","","",""
"Plumbing Fixtures","","","Gully Trap-coever","[5731142]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[1816626]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4101889]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4101926]","","","","","","","",""
"Pipe Accessories","","","JTC_M_FloorWaste","[4101949]","","","","","","","",""
