"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Generic Models","","","LCBC_Opening Floor Pipe","[5094199]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094200]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094201]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094202]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094203]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094204]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094205]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094206]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094207]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094208]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094209]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094210]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094211]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094212]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094213]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094214]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094215]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094216]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094217]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094218]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094219]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094220]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094221]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094222]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094223]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094224]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094225]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094226]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094227]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094228]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094229]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094230]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094231]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5094232]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161427]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161428]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161429]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161430]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161431]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161919]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161920]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161921]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5161922]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162415]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162416]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162417]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162418]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162419]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162907]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162908]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162909]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162910]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5162911]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5164965]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5164970]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166107]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166108]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166109]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166110]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166111]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166133]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166600]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166601]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166602]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166603]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166604]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5166626]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5167107]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5167108]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5167109]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5167110]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5167131]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5167859]","","","","","","","",""
