"Family","SubFamily","ObjectGroup","ObjectName","ObjectID","Assembly Code","Assembly Description","Description","Type Comments","Type Name","Structural Material","Material"
"Generic Models","","","LCBC_Opening Floor","[4679459]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4679697]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4889318]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4889319]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4889320]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4889321]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4889322]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906146]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906147]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906159]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906164]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906165]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906166]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906167]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906168]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906181]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906212]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906224]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906239]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4906251]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4969123]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4969160]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[4969161]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5186292]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5186293]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286913]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286955]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286956]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286957]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286958]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286959]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286960]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5286961]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor","[5293402]","","","","","","","",""
"Generic Models","","","LCBC_22FX71","[4946895]","","","","","","","",""
"Generic Models","","","LCBC_22FX47","[4946900]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968525]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968526]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968599]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968600]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968677]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968678]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4968679]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[4990997]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5019893]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5019894]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5037720]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5037721]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5042962]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5042963]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5047891]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186372]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186373]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186374]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186375]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186376]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186377]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186378]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186379]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186403]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186404]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186405]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186406]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5186407]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203884]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203885]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203886]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203887]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203888]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203889]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203890]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203891]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203892]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203893]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203894]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203896]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203897]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203898]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203899]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203900]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203901]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203902]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203903]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203904]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203905]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203906]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203907]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203908]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203909]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203910]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203911]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203912]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203913]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203914]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203915]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203916]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5203917]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5204089]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5204135]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5204140]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5258789]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5259137]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5259138]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5259139]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5259140]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5259157]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284133]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284134]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284466]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284467]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284468]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284469]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284486]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284703]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284704]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284930]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284931]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284932]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284933]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5284950]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285202]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285203]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285205]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285209]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285226]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285544]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285545]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285546]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285547]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285787]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285788]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285805]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285977]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285978]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285979]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285980]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285981]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285982]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285983]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285984]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285985]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5285986]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286003]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286170]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286171]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286172]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286173]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286362]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286363]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286364]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286365]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286366]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286367]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286391]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286574]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286575]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286759]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286760]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286761]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5286762]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293546]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293547]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293548]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293563]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293580]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293662]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293663]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5293664]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5294771]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5294772]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5294773]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5294774]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5338522]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5338523]","","","","","","","",""
"Generic Models","","","LCBC_Opening Floor Pipe","[5338524]","","","","","","","",""
